COlonne1,Colonne2
0,-2.23213247286499
0.01,-0.376371576090987
0.02,0.777768242281691
0.03,-0.0863623604992625
0.04,1.92414002889922
0.05,-3.40087307336569
0.06,1.00074085082406
0.07,-2.75530643288283
0.08,1.16587016995107
0.09,-0.513227853665002
0.1,4.06012002446398
0.11,1.06881182824566
0.12,-3.04040012716543
0.13,1.73069568164912
0.14,-1.26228841670093
0.15,1.01129706465394
0.16,0.19454493091923
0.17,2.45528533543551
0.18,1.4074862329992
0.19,-3.37683873302001
0.2,-0.0765904025444456
0.21,1.40877117161409
0.22,0.833793932874892
0.23,-2.55519646916382
0.24,0.197880931592227
0.25,-0.967551030230845
0.26,-0.38323503332632
0.27,-0.945903134792923
0.28,0.0634325357692847
0.29,3.33914203057294
0.3,-1.21839043009885
0.31,-2.17563192344615
0.32,-0.606708465196745
0.33,5.53300889181116
0.34,-0.587364902983293
0.35,-0.214597841008261
0.36,-1.31613728334889
0.37,0.79952218860073
0.38,-0.457753200966078
0.39,-3.3427518547316
0.4,-0.635913653363162
0.41,0.663195545210989
0.42,2.64551926449403
0.43,-0.00656921058610903
0.44,-0.410756679998843
0.45,1.10291366737292
0.46,0.275944689760946
0.47,-1.24328806614721
0.48,-2.94579677095151
0.49,5.81335092547833
0.5,1.03306702177715
0.51,-3.54458926078451
0.52,-1.12286334517419
0.53,0.931003341954045
0.54,-0.743465575204937
0.55,2.19985318034165
0.56,1.45802228475263
0.57,-1.61715236899218
0.58,-3.260670023191
0.59,-0.56532029835168
0.6,2.01113652068696
0.61,-1.45069780583249
0.62,1.24776978467784
0.63,1.66684507448099
0.64,0.501546839628832
0.65,0.659245744560547
0.66,-0.32833865701869
0.67,-1.64446716598523
0.68,2.11071821151946
0.69,-1.38222140994111
0.7,-2.32991526384357
0.71,0.424965984766961
0.72,-0.82601872223234
0.73,0.902491946035389
0.74,-3.43768285594946
0.75,-0.0904709885262892
0.76,5.10612370651247
0.77,-0.404122127215307
0.78,3.29617511484521
0.79,-3.34436133298313
0.8,-0.821782836083905
0.81,-0.981301670665659
0.82,-1.07857096564547
0.83,-2.39066326283048
0.84,2.4167966747762
0.85,1.084632395245
0.86,-0.798056792107139
0.87,-1.21319757233714
0.88,3.21563332851701
0.89,0.89307580380356
0.9,-0.554872366231813
0.91,4.51252191350799
0.92,-4.11522110241576
0.93,1.69285377685842
0.94,-3.09101426990486
0.95,1.8172184970656
0.96,-1.58920832283424
0.97,-1.33454867305579
0.98,1.05965463695087
0.99,-0.779708271347995
1,192.426224164428
1.01,118.642639868875
1.02,78.5966206719566
1.03,50.7326241818988
1.04,30.6529856749578
1.05,26.5884012149764
1.06,18.856519467738
1.07,19.4574805614535
1.08,14.2789517947594
1.09,14.2246508915147
1.1,12.6464160064982
1.11,10.3753745040966
1.12,11.4002953761626
1.13,11.7150320372364
1.14,14.2666347103377
1.15,13.3352527464897
1.16,16.469445479283
1.17,14.3623877279473
1.18,11.0061442555867
1.19,12.9682065740678
1.2,14.3724610446067
1.21,17.6386685813246
1.22,13.4885157388504
1.23,13.8547461780913
1.24,15.7580446205408
1.25,14.1179969984115
1.26,10.1171888205224
1.27,17.7648483965017
1.28,18.9216132765828
1.29,19.5110717705325
1.3,14.2418411941921
1.31,14.5015924604765
1.32,15.7847138722578
1.33,9.50052188250906
1.34,13.7400164137331
1.35,14.8495550805811
1.36,15.443905956373
1.37,21.6507215600028
1.38,10.4795990012176
1.39,15.4422347364541
1.4,17.087124056396
1.41,18.5394136167809
1.42,13.1446088113876
1.43,10.0651490602369
1.44,15.2101677507245
1.45,14.1325438613098
1.46,16.3495390861168
1.47,13.4122344456986
1.48,18.8035390100392
1.49,12.4576625819276
1.5,14.1184672878183
1.51,15.6283388032368
1.52,14.4545546074418
1.53,11.7824061239812
1.54,15.7281577110196
1.55,13.5111620638822
1.56,17.9501724957345
1.57,11.7399805121093
1.58,11.395123479132
1.59,16.9225125529758
1.6,16.531766569286
1.61,15.3844377154466
1.62,11.6063644552365
1.63,15.1641051150238
1.64,13.2865152987444
1.65,15.8753430804425
1.66,10.2805856209957
1.67,14.8620441028831
1.68,11.0905083204241
1.69,12.0520487088932
1.7,14.1385741493656
1.71,12.7253321284394
1.72,13.9065993582599
1.73,13.5018422342333
1.74,10.2338257615388
1.75,13.171807177024
1.76,14.9997918361836
1.77,8.83488214217773
1.78,15.0714062497202
1.79,11.063860870246
1.8,13.7964953669071
1.81,12.0067316024145
1.82,10.5302402870062
1.83,9.66616719284173
1.84,12.9658866633384
1.85,11.0026353654784
1.86,12.1149433954038
1.87,11.2396480603416
1.88,13.431824990416
1.89,10.4214728031367
1.9,7.45320309304458
1.91,13.0806389857325
1.92,12.9547091524494
1.93,6.47911075931924
1.94,8.68643961602599
1.95,9.90113991125963
1.96,14.1729582511153
1.97,6.73286861817334
1.98,11.980243212398
1.99,12.2342081721495
2,10.2455642945742
2.01,7.93960328485333
2.02,7.91394972738034
2.03,9.22772572286724
2.04,10.0667462272114
2.05,5.67562322146347
2.06,11.5281646259625
2.07,8.98614181044164
2.08,10.4246409691656
2.09,7.52400343535743
2.1,12.3780680990089
2.11,5.90657807966749
2.12,10.203754166248
2.13,7.53163839542228
2.14,9.59287445422604
2.15,9.3495494832692
2.16,10.0903877427327
2.17,7.54288931492628
2.18,5.42095747802087
2.19,5.7700106000602
2.2,4.42727183320398
2.21,7.25721142546334
2.22,12.5729225453115
2.23,8.3944724612113
2.24,6.27456601102338
2.25,11.1958194588088
2.26,5.43627641681806
2.27,6.62938721912067
2.28,5.00468336287071
2.29,5.2818947539497
2.3,5.17089485001441
2.31,7.80662017156078
2.32,7.36707377344762
2.33,3.79925198993655
2.34,4.02628006001323
2.35,9.08595917369267
2.36,6.92731885065198
2.37,8.77607550460653
2.38,5.86546308210934
2.39,4.5881834893368
2.4,7.7531141942117
2.41,5.70437113800244
2.42,5.99700973056805
2.43,7.2376519642537
2.44,6.57540543421966
2.45,1.69133059853431
2.46,8.76864243690577
2.47,6.63902949461358
2.48,8.23904769675143
2.49,4.62017064820976
2.5,4.12693835427176
2.51,6.49172415047702
2.52,4.49835804248932
2.53,6.96125892590864
2.54,2.61857984197822
2.55,6.20112795037633
2.56,4.35225582820586
2.57,2.05534436127594
2.58,6.60316260879757
2.59,4.34483068390736
2.6,6.72965828072772
2.61,7.21188196480407
2.62,7.6366796364234
2.63,5.73104459526486
2.64,2.64261056962853
2.65,4.21890035155371
2.66,8.22429622547987
2.67,5.47741796242115
2.68,7.53342800950502
2.69,3.6299862255538
2.7,3.01572312191935
2.71,7.14920429486599
2.72,10.3462298697294
2.73,1.77891646404821
2.74,-1.64697408079305
2.75,6.04720986456658
2.76,6.10287991220001
2.77,5.7297683781053
2.78,4.19208315060501
2.79,2.36780043363626
2.8,4.43987306846773
2.81,7.9127505157358
2.82,6.39135305591322
2.83,5.45816161153821
2.84,7.44422248964066
2.85,2.739106593056
2.86,5.58092028352196
2.87,2.74517216837384
2.88,6.99466360628353
2.89,2.74117297147192
2.9,10.4351150909667
2.91,1.31068383116832
2.92,9.19346724676526
2.93,6.793625533561
2.94,4.1457770030001
2.95,7.49885201783872
2.96,3.02714379527545
2.97,3.780626940329
2.98,2.87838243906275
2.99,7.07188115077992
3,4.79161797223295
3.01,5.29730409574296
3.02,4.40675995925252
3.03,4.86226780191953
3.04,8.11004226114458
3.05,1.7549463152079
3.06,7.2090360428445
3.07,7.47936220720222
3.08,6.83860772291301
3.09,2.11746333929914
3.1,5.96376937375709
3.11,0.245303924312263
3.12,7.70183395205819
3.13,6.63810025209676
3.14,5.06902391262152
3.15,8.2141202333196
3.16,5.42024210927635
3.17,7.93919988580457
3.18,1.99155670930636
3.19,4.75874025235301
3.2,7.93657661917334
3.21,4.51555736495439
3.22,5.78412166065323
3.23,2.2518563286733
3.24,3.49866670910528
3.25,5.5307300274654
3.26,5.74446141693514
3.27,4.97276575907402
3.28,8.09313047363828
3.29,4.88232935487583
3.3,6.54039411949461
3.31,3.69664584350439
3.32,6.33992199412251
3.33,2.0450816290093
3.34,6.54799445167158
3.35,3.95565923401258
3.36,6.95618042434907
3.37,9.12643846300301
3.38,4.14096005427465
3.39,5.72570454460541
3.4,7.89913826078306
3.41,3.88914700033423
3.42,4.42722894893332
3.43,6.03458204726494
3.44,2.46420533212806
3.45,7.72910059683083
3.46,7.09038752173578
3.47,4.67437311822981
3.48,4.20665469253563
3.49,6.39067170949645
3.5,5.54721745186011
3.51,7.05156882436168
3.52,0.507226071236033
3.53,2.4751723718092
3.54,10.1242452387365
3.55,1.62034306442524
3.56,8.41360714072577
3.57,6.05716710906089
3.58,4.11658232825352
3.59,6.23532912367588
3.6,2.67271672781494
3.61,3.85057182143617
3.62,9.71630935772052
3.63,6.97401703959046
3.64,5.7506848111431
3.65,3.33345600907429
3.66,5.71135273228621
3.67,3.34653059846963
3.68,4.95915409358832
3.69,7.40310981097266
3.7,4.33339422255626
3.71,6.35337645858307
3.72,5.67496513223156
3.73,1.61439262149538
3.74,8.76435744011742
3.75,8.07277045235233
3.76,2.19471539740065
3.77,7.26112344072828
3.78,3.75856192408236
3.79,3.55482476304516
3.8,5.1123758122427
3.81,5.65621340755788
3.82,4.67980083239995
3.83,2.12857166049516
3.84,6.72051823371635
3.85,3.63067575754684
3.86,6.45231678331001
3.87,3.55055904349295
3.88,6.52205576753943
3.89,2.2065786358769
3.9,5.10980349969948
3.91,2.25831334128591
3.92,5.599361469039
3.93,4.1670158129002
3.94,3.50737986710717
3.95,5.53376402409213
3.96,6.71384819268688
3.97,5.3744461725792
3.98,6.72086689084054
3.99,8.0393750225858
4,2.57988325347405
4.01,2.67109750269965
4.02,3.98042911357604
4.03,5.2849851357669
4.04,5.22303247763539
4.05,2.00279017598383
4.06,4.3833494948988
4.07,2.07437644186261
4.08,4.4295180628174
4.09,3.13556595483948
4.1,9.01033072244465
4.11,5.08375072628243
4.12,2.43150550515506
4.13,1.56161672559021
4.14,9.37880487234184
4.15,3.99323849489616
4.16,0.563558833469023
4.17,5.40534901856151
4.18,6.45634676826571
4.19,7.17492988732153
4.2,3.48299975456665
4.21,2.98951949747214
4.22,3.7963520314345
4.23,4.73423518434949
4.24,4.15725312709604
4.25,3.00891891289643
4.26,2.91990498989278
4.27,8.12187438649833
4.28,2.3735359537368
4.29,5.51046993584069
4.3,2.75695106200278
4.31,5.54516478003414
4.32,1.4879215442105
4.33,2.93424789891866
4.34,6.78110273661035
4.35,5.32967936130835
4.36,0.495737847643223
4.37,3.25457237837231
4.38,9.03086508471183
4.39,2.44993217345612
4.4,3.30197123794156
4.41,6.06347019147202
4.42,6.00414732984967
4.43,2.18831307640753
4.44,5.8741592101113
4.45,1.63357537662885
4.46,3.96648092055474
4.47,7.17323426229988
4.48,1.12398459878348
4.49,5.53419339396519
4.5,4.18810617595694
4.51,-0.485534291003449
4.52,5.30307884609339
4.53,4.59430852728616
4.54,2.11311972743559
4.55,2.17316262521937
4.56,6.25681663073957
4.57,5.6214784771933
4.58,5.27445023821652
4.59,2.10559251181765
4.6,4.24147741023481
4.61,2.941125006113
4.62,1.66509224192511
4.63,2.69472713705131
4.64,6.80306420436307
4.65,5.73113173247849
4.66,1.94306583080701
4.67,3.07367022239681
4.68,2.70262737203918
4.69,4.01042955066671
4.7,7.55501361133335
4.71,4.8488105323369
4.72,3.90229046794811
4.73,3.37297892269303
4.74,2.77701729319288
4.75,3.42893572662277
4.76,4.6585787079238
4.77,2.69920845993196
4.78,3.33741293367236
4.79,4.16333157529645
4.8,4.32682482907744
4.81,6.01399966668127
4.82,0.477525775774883
4.83,1.36703029162374
4.84,3.73042683257712
4.85,6.44207239486088
4.86,2.68878815561056
4.87,6.34076609766729
4.88,2.46059218722943
4.89,2.64079462692984
4.9,1.85312161619474
4.91,2.20502332477926
4.92,3.5311612408264
4.93,7.27704352560565
4.94,1.70175286091106
4.95,6.31887789152977
4.96,5.37011076153186
4.97,-2.79675904789188
4.98,5.68789205868105
4.99,5.28910265494695
5,2.9161354320384
5.01,5.41796335058296
5.02,2.23292668422819
5.03,4.15174416361527
5.04,3.9851393891058
5.05,4.73556064536647
5.06,2.97811869210691
5.07,5.57867167337761
5.08,0.912416487710898
5.09,4.91291076192799
5.1,4.30176757109319
5.11,4.99144767120547
5.12,3.47715063030188
5.13,-0.389922065817981
5.14,3.27416004659982
5.15,8.46060789894991
5.16,4.20501353339799
5.17,3.23458132775672
5.18,4.60681101220128
5.19,2.99631260204588
5.2,3.92100447112202
5.21,0.679896458311387
5.22,4.82765990683438
5.23,5.72457032591797
5.24,1.97985659416642
5.25,5.77190067804899
5.26,2.23658316305285
5.27,0.325469677071179
5.28,3.94610602695567
5.29,2.55261033325374
5.3,4.07016767531226
5.31,5.05643178829557
5.32,1.3496043196366
5.33,7.87525031820928
5.34,-2.74441802910284
5.35,4.9290304923749
5.36,3.43604506856548
5.37,5.54770001934498
5.38,6.14942961531065
5.39,6.58754545394098
5.4,-0.767426179453694
5.41,6.46343756986611
5.42,4.13027522645273
5.43,2.8172991759764
5.44,4.95316802159884
5.45,1.9924629305303
5.46,2.94126135018526
5.47,4.63779149965309
5.48,2.03504939962164
5.49,5.58962055565344
5.5,4.10532919962723
5.51,1.09233423706495
5.52,3.36336807283808
5.53,2.93807062458739
5.54,1.48069396561629
5.55,3.85122078194052
5.56,4.7923457360023
5.57,3.49736821761321
5.58,2.85198972766213
5.59,7.73701992673656
5.6,3.1521403641563
5.61,5.34151713134158
5.62,1.25492857520573
5.63,1.49753318616636
5.64,1.90838121497289
5.65,6.41045924514412
5.66,4.56479991328895
5.67,0.954820987056143
5.68,3.82780367382137
5.69,4.79105957444391
5.7,3.96723751212963
5.71,3.15978728845423
5.72,2.1220107397798
5.73,5.0779928851553
5.74,5.16844343887
5.75,2.89499622766095
5.76,2.95714278151465
5.77,3.66551446295077
5.78,2.23983776877912
5.79,-0.866828871794317
5.8,3.40186970936999
5.81,8.10928564571078
5.82,4.63376513309836
5.83,6.98926199029616
5.84,3.92442582026717
5.85,-0.0981606307186182
5.86,0.49825301542269
5.87,0.288006757732195
5.88,7.45313664583973
5.89,2.71360218237903
5.9,5.7343210215958
5.91,1.17892941041651
5.92,2.47219410175362
5.93,5.75856678542688
5.94,8.72158623080234
5.95,2.3948529981106
5.96,5.09682812791731
5.97,4.31917701354689
5.98,2.88949399870905
5.99,5.30344246536544
6,-1.36660131441963
6.01,4.23439204334603
6.02,5.04778763260033
6.03,3.11856526709458
6.04,6.23673999465298
6.05,-0.00978935709235333
6.06,4.89200299087086
6.07,2.40969434794777
6.08,3.96928359157088
6.09,6.53417141275649
6.1,4.23272832377903
6.11,1.96908420633021
6.12,1.17813143399954
6.13,3.15139311191576
6.14,2.51393415429358
6.15,6.10580854070044
6.16,0.528314756886038
6.17,0.410440776340232
6.18,3.49088659516647
6.19,8.33708119493467
6.2,2.91459747092057
6.21,3.29439021880228
6.22,5.05534788899967
6.23,3.67387822460031
6.24,4.76518521536157
6.25,2.64835477310826
6.26,3.24498870958662
6.27,2.19317300989873
6.28,3.92051876068318
